Longitude,Latitude,hf,bankuai_avg_dist_top3,bankuai_avg_dist_top5,bankuai_closest1_dist,bankuai_closest2_dist,bankuai_closest3_dist,bankuai_closest4_dist,bankuai_closest5_dist,gou_avg_dist_top3,gou_avg_dist_top5,gou_closest1_dist,gou_closest2_dist,gou_closest3_dist,gou_closest4_dist,gou_closest5_dist,liegu_avg_dist_top3,liegu_avg_dist_top5,liegu_closest1_dist,liegu_closest2_dist,liegu_closest3_dist,liegu_closest4_dist,liegu_closest5_dist,ji_avg_dist_top3,ji_avg_dist_top5,ji_closest1_dist,ji_closest2_dist,ji_closest3_dist,ji_closest4_dist,ji_closest5_dist,huoshan_avg_dist_top3,huoshan_avg_dist_top5,huoshan_closest1_dist,huoshan_closest2_dist,huoshan_closest3_dist,huoshan_closest4_dist,huoshan_closest5_dist,duanceng_avg_dist_top3,duanceng_avg_dist_top5,duanceng_closest1_dist,duanceng_closest2_dist,duanceng_closest3_dist,duanceng_closest4_dist,duanceng_closest5_dist,bed,geoid,surface,climatic zones
-116.75,54.75,61,944.8,947.49,943.91,944.07,946.43,950.62,952.43,937.58,938.88,937.05,937.55,938.14,939.25,942.4,454.38,478.33,379.75,487.08,496.31,507.63,520.87,1011.87,1025.87,993.03,1017.94,1024.63,1044.99,1048.75,500.88,565.23,375.61,500.61,626.4,645.09,678.41,1709.97,1710.91,1709.37,1709.87,1710.66,1711.74,1712.9,688.5129,-17.37061,688.5129,26
-116.75,55.25,61,972.73,974.97,971.84,972.51,973.85,977.1,979.55,970.51,971.18,969.8,969.84,971.9,971.92,972.42,507.7,530.75,432.8,541.03,549.26,559.38,571.28,1030.45,1045.2,1009.35,1034.8,1047.19,1062.28,1072.36,536.27,602.51,420.94,523.12,664.74,683.86,719.86,1761.45,1762.43,1760.8,1761.35,1762.19,1763.3,1764.51,603.045,-18.235142,603.045,26
-116.75,56.25,39,1033.12,1035.9,1031.66,1033.62,1034.08,1040.03,1040.11,1034.55,1035.26,1034.25,1034.36,1035.03,1035.79,1036.86,615.56,637.2,540.44,649.77,656.47,664.75,674.55,1075.22,1091.27,1050.01,1076.32,1099.33,1104.41,1126.29,615.72,677.17,517.63,581.6,747.93,767.61,771.07,1865.09,1866.16,1864.37,1865,1865.92,1867.1,1868.41,538.17395,-18.95922,538.17395,26
-116.75,56.75,55.5,1065.34,1066.27,1064.33,1065.08,1066.6,1067.19,1068.16,1066.69,1067.35,1066.48,1066.72,1066.88,1068.29,1068.38,669.9,690.97,594.75,704.42,710.53,718.09,727.06,1101.1,1117.71,1074.06,1100.67,1128.57,1128.96,1156.3,653.85,713.12,567.97,616.29,777.28,792.09,811.94,1917.23,1918.33,1916.46,1917.13,1918.09,1919.3,1920.65,534.3641,-19.259184,534.3641,26
-116.75,57.25,52.5,1096.51,1097.46,1094.69,1096.4,1098.45,1098.84,1098.92,1094.65,1094.87,1094.34,1094.61,1095,1095.02,1095.38,724.44,745.01,649.28,759.22,764.81,771.75,779.99,1127.75,1146.22,1100.38,1127.22,1155.65,1159.73,1188.13,686.81,744.98,619.2,653.87,787.37,829.78,834.67,1969.54,1970.68,1968.74,1969.45,1970.44,1971.68,1973.07,419.78082,-19.6979,419.78082,26
-116.75,57.75,56,1120.59,1121.72,1119.07,1121.14,1121.57,1122.68,1124.12,1119.95,1120.22,1119.91,1119.95,1119.99,1120.31,1120.92,776.3,794.77,703.98,810.81,814.12,819.27,825.66,1156.31,1176.64,1128.79,1155.82,1184.32,1192.64,1221.64,722.06,761.83,671.13,693.86,801.18,820.5,822.48,2022.03,2023.2,2021.19,2021.93,2022.96,2024.23,2025.66,352.95468,-20.242962,352.95468,26
-116.75,58.25,63,1133.18,1135.85,1129.6,1134.63,1135.3,1136.94,1142.77,1135.08,1135.42,1134.91,1134.92,1135.42,1135.91,1135.95,766.35,789.45,758.76,758.8,781.5,818.75,829.42,1186.77,1208.84,1159.16,1186.31,1214.85,1227.18,1256.7,754.68,780.29,723.6,735.88,804.57,818.52,818.87,2074.67,2075.87,2073.8,2074.57,2075.64,2076.93,2078.4,322.51678,-20.357151,322.51678,26
-116.75,58.75,62.5,1146.07,1148.14,1142.71,1145.3,1150.2,1150.36,1152.13,1148.72,1149.02,1148.64,1148.68,1148.85,1149.19,1149.76,734.12,753.42,707.24,731.24,763.88,775.13,789.61,1218.99,1242.67,1191.34,1218.56,1247.08,1263.2,1293.18,782.77,799.51,776.51,779.59,792.21,819.01,830.22,2127.46,2128.69,2126.56,2127.36,2128.46,2129.78,2131.28,439.3936,-19.58203,439.3936,26
-116.75,59.25,72,1158.67,1159.22,1157.85,1158.32,1159.86,1159.94,1160.13,1164.26,1164.46,1163.94,1164.33,1164.49,1164.71,1164.83,682.43,700.94,656.39,681.8,709.11,721.05,736.36,1252.83,1278.01,1225.17,1252.43,1280.9,1300.58,1330.97,810.4,819.42,783.6,822.89,824.72,829.76,836.11,2180.38,2181.64,2179.45,2180.28,2181.41,2182.75,2184.28,340.92715,-19.861681,340.92715,26
-116.75,59.75,80,1164.44,1166.14,1161.78,1165.19,1166.34,1167.06,1170.32,1171.97,1172.12,1171.89,1171.92,1172.11,1172.22,1172.45,631.41,648.99,606.36,633.39,654.49,667.21,683.48,1288.16,1314.73,1260.53,1287.78,1316.18,1339.21,1369.96,818.19,834.25,778.84,830.46,845.27,845.61,871.06,2233.43,2234.71,2232.47,2233.33,2234.49,2235.85,2237.41,296.73438,-20.386631,296.73438,26
-116.75,60.25,93,1166.92,1170.71,1166.05,1166.74,1167.97,1172.33,1180.48,1177.55,1177.69,1177.21,1177.72,1177.72,1177.81,1177.99,581.23,597.69,557.39,586.24,600.05,613.69,631.07,1324.87,1352.73,1297.29,1324.52,1352.81,1378.98,1410.04,823.45,841.4,778.02,841.63,850.69,858.59,878.08,2286.59,2287.9,2285.61,2286.49,2287.68,2289.06,2290.65,294.30762,-21.35812,294.30762,26
-116.75,60.75,98,1171.38,1177.06,1169.04,1172.2,1172.91,1182.01,1189.11,1185.23,1185.38,1185.06,1185.29,1185.32,1185.33,1185.88,532.1,547.23,509.77,540.7,545.83,560.56,579.25,1362.84,1391.87,1335.34,1362.51,1390.67,1419.8,1451.02,832.35,851.39,781.15,856.24,859.65,874.89,885.03,2339.86,2341.2,2338.85,2339.77,2340.97,2342.38,2344,176.1069,-22.307877,176.1069,26
-116.75,61.75,112,1188,1192.93,1181.4,1188.37,1194.22,1195.28,1205.36,1207.49,1207.74,1207.07,1207.47,1207.92,1208.04,1208.22,438.33,449.9,420.45,438.45,456.09,456.33,478.17,1442.16,1473.22,1414.87,1441.87,1469.74,1504.24,1535.36,860.62,881.52,799,887.75,895.12,908.97,916.74,2446.71,2448.08,2445.65,2446.61,2447.86,2449.31,2450.98,192.56714,-21.92232,192.56714,26
-116.75,76.75,55,1829.88,1831.29,1828.48,1829.34,1831.82,1832.63,1834.16,2168.39,2169.17,2168.03,2168.43,2168.72,2169.71,2170.98,64.93,76.81,42.5,64.2,88.08,88.96,100.3,1805.08,1805.56,1804.75,1805.08,1805.41,1805.78,1806.78,1805.15,1858.22,1705.98,1793.47,1916,1934.65,1941.01,4075.98,4077.75,4074.51,4075.88,4077.56,4079.34,4081.46,87.109116,-5.5809493,87.109116,29
-116.75,77.25,54,1774.3,1775.71,1772.88,1773.75,1776.25,1777.09,1778.56,2210.09,2210.92,2209.72,2210.21,2210.33,2211.6,2212.73,62.08,75.26,41.18,61.34,83.72,89.16,100.89,1749.49,1749.97,1749.16,1749.49,1749.82,1750.19,1751.19,1818.38,1878.43,1750.53,1825.3,1879.32,1954.64,1982.38,4130.78,4132.55,4129.3,4130.68,4132.36,4134.15,4136.28,-2.125,-4.0093026,-2.125,29
-116.25,31.25,123.53,158.31,163.84,155.41,156.3,163.2,171.14,173.13,1252.1,1267.1,1243.61,1250.3,1262.4,1280.1,1299.07,207.74,248.91,155.99,215.92,251.29,253.88,367.46,158.33,163.89,155.42,156.48,163.09,171.35,173.1,202.83,229.83,157.6,224.56,226.35,268.98,271.67,239.2,240.21,237.85,239.54,240.23,241.21,242.23,342.9718,-34.948517,342.9718,4
-116.25,31.75,115.95,121.98,127.75,114.17,122.43,129.34,132.69,140.1,1206.39,1221.24,1197.97,1204.6,1216.59,1234.13,1252.88,163.32,217.67,109.28,184.69,195.99,227.7,370.66,122.09,127.78,114.33,122.4,129.55,132.64,139.99,182.53,225.82,115.95,171.54,260.12,264.48,317,185.13,186.03,183.84,185.46,186.08,186.92,187.83,783.6204,-33.66592,783.6204,6
-116.25,32.25,150,91.97,96.53,88.44,93.68,93.78,101.73,105.03,1161.53,1176.21,1153.2,1159.76,1171.63,1188.97,1207.48,127.78,184.48,75.72,140.94,166.68,213.12,325.93,91.94,96.56,88.55,93.54,93.73,101.91,105.09,158.18,229.54,90.73,120.85,262.96,307.98,365.18,132.32,133.01,131.17,132.66,133.13,133.69,134.41,853.27966,-32.731842,853.27966,6
-116.25,32.75,63,66.18,70.02,64.07,65.24,69.23,73.07,78.51,1117.62,1132.11,1109.39,1115.88,1127.6,1144.72,1162.94,109.45,165.19,75.54,86.58,166.23,212.53,285.05,66.04,68.07,63.89,65.24,68.98,69.19,73.07,150.11,244.08,77.25,95.93,277.15,354.87,415.21,83.2,83.43,82.43,83.55,83.62,83.68,83.86,1087.5491,-32.05691,1087.5491,7
-116.25,33.25,76,49.27,53.35,48.22,48.22,51.37,58.07,60.84,1074.79,1089.05,1066.67,1073.07,1084.62,1101.49,1119.39,109.53,160.92,36.22,108.91,183.47,226.06,249.92,51.83,54.86,50.67,51.25,53.56,57.86,60.94,162.75,265.08,59.27,127.88,301.1,403.97,433.16,41.84,41.92,41.59,41.94,41.99,42,42.07,1407.7103,-31.533794,1407.7103,4
-116.25,33.75,54,37.24,50.47,4.46,49.89,57.36,57.36,83.29,1033.16,1047.16,1025.18,1031.47,1042.82,1059.4,1076.93,135.3,176.12,36.17,155.55,214.18,223.26,251.43,76.61,79.84,67.24,79.15,83.45,84.63,84.73,196.69,275.43,85.08,172.3,332.69,379.52,407.57,5.62,6.98,4.82,4.99,7.05,8.02,10.02,582.93646,-31.942543,582.93646,4
-116.25,34.25,53.5,60.52,77.17,44.23,53.39,83.93,102.16,102.16,992.88,1006.59,985.06,991.23,1002.36,1018.59,1035.71,167.19,202.87,86.53,206.68,208.35,253.51,259.26,121.5,126.23,112.51,123.94,128.04,132.81,133.84,226.43,283.67,130.95,221.82,326.53,369.06,369.98,37.29,37.89,36.68,37.39,37.81,38.55,39.03,867.4874,-31.187986,867.4874,4
-116.25,34.75,54.5,100.25,113.07,87.21,104.62,108.91,123.42,141.17,954.13,967.5,946.5,952.52,963.38,979.23,995.87,184.89,213.02,140.89,206.06,207.74,250.76,259.64,172.73,178,164.24,175.05,178.91,185.19,186.63,243.52,294.41,182.31,273.68,274.58,335.37,406.1,84.44,84.83,84.1,84.58,84.64,85.38,85.45,510.45468,-31.422426,510.45468,4
-116.25,35.25,93,145.57,152.94,139.42,145.01,152.29,163.48,164.49,917.11,930.08,909.68,915.54,926.1,941.5,957.6,186.89,206.62,154.55,195.94,210.19,221.54,250.87,226.04,231.56,217.89,228.26,231.95,239.03,240.68,256.03,291.63,224.38,235.61,308.09,326.77,363.32,136.33,136.77,136.23,136.29,136.47,137.06,137.79,1042.3254,-30.05457,1042.3254,4
-116.25,35.75,87,193.28,198.16,193.12,193.22,193.52,199.25,211.71,882.02,894.55,874.84,880.51,890.71,905.59,921.07,160.33,186.83,107.2,177.93,195.87,205.78,247.36,280.23,285.9,272.32,282.4,285.97,293.52,295.31,252.08,283.48,177.43,289.04,289.77,324.44,336.75,190.08,190.42,189.85,190.11,190.27,190.68,191.2,1080.5691,-29.150309,1080.5691,4
-116.25,36.25,75,242.38,245.05,240.11,242.61,244.42,248.29,249.81,849.11,861.12,842.22,847.66,857.46,871.74,886.51,122.54,147.08,72.67,140.76,154.17,159.12,208.68,334.88,340.65,327.14,337.01,340.5,348.36,350.24,236.01,264.64,137.1,279.91,291.03,301.17,314,242.08,242.26,241.87,242.17,242.19,242.22,242.84,696.7187,-28.520319,696.7187,4
-116.25,36.75,65,291.27,294.81,290.1,290.17,293.54,297.27,302.97,818.65,830.06,812.08,817.27,826.59,840.19,854.17,88.47,120.04,72.47,86.29,106.66,158.62,176.14,389.8,395.64,382.19,391.9,395.32,403.41,405.36,216.14,242.46,110.87,265.18,272.37,281.65,282.23,291.66,291.72,291.58,291.7,291.71,291.81,291.81,1473.508,-27.043344,1473.508,4
-116.25,37.25,79,340.92,344.17,340.17,340.75,341.82,347.13,350.97,790.91,801.64,784.72,789.61,798.4,811.21,824.29,71.39,101.74,35.51,71.87,106.8,140.71,153.79,444.89,450.77,437.38,446.96,450.33,458.6,460.59,203.77,232.81,109.41,249.23,252.68,258.63,294.09,340.57,340.72,340.5,340.6,340.62,340.89,340.98,1556.4854,-25.950878,1556.4854,4
-116.25,38.25,71.3,442.84,444.87,441.07,443.25,444.19,447.78,448.06,744.78,753.91,739.49,743.68,751.18,762.12,773.06,64.2,82.26,35.32,71.04,86.23,106.25,112.46,555.37,561.31,548,557.4,560.71,569.2,571.26,221.99,237.49,172.83,244.75,248.4,253.48,267.99,440.02,440.23,439.86,439.96,440.25,440.47,440.63,2097.1501,-23.157907,2097.1501,5
-116.25,38.75,58,489.16,490.83,486.55,489.6,491.33,492.98,493.69,727,735.18,722.24,726,732.75,742.6,752.29,64.08,81.98,35.28,70.84,86.14,105.55,112.09,610.71,616.67,603.39,612.73,616,624.58,626.67,239.34,251.11,219.3,242.46,256.28,264.39,273.1,487.38,487.46,487.31,487.39,487.46,487.56,487.58,2716.9998,-21.632738,2716.9998,5
-116.25,39.25,76,523.49,529.69,521.02,523.44,526.02,533.44,544.52,713.09,720.24,708.91,712.22,718.14,726.79,735.13,63.83,81.63,35.14,70.2,86.16,105.69,110.98,666.09,672.07,658.81,668.1,671.35,680,682.1,258.59,273.58,227.88,269.25,278.62,290.31,301.83,521.6,521.72,521.58,521.58,521.63,521.85,521.95,1932.4432,-21.14336,1932.4432,5
-116.25,39.75,52.1,558.79,565.88,556.23,556.74,563.4,575.21,577.84,703.3,709.34,699.75,702.57,707.6,714.95,721.84,63.71,81.35,35.09,69.99,86.06,104.98,110.61,713.44,720.5,702.57,714.26,723.5,726.74,735.44,285.64,302.91,226.4,309.46,321.07,323.78,333.83,555.29,555.47,555.2,555.22,555.44,555.61,555.89,2232.8333,-20.173893,2232.8333,7
-116.25,40.25,87.4,596.22,601.03,591.09,594.56,603.02,605.83,610.66,697.8,702.66,694.9,697.21,701.3,707.28,712.63,63.46,81,34.95,69.35,86.08,105.12,109.48,748.62,763.79,697.21,769.73,778.93,782.15,790.91,307.4,327.13,238.25,337.42,346.52,351.32,362.16,591.09,591.21,591.06,591.09,591.12,591.35,591.44,1439.4021,-19.852512,1439.4021,7
-116.25,40.75,80.1,632.8,635.35,628.49,634.48,635.43,638.45,639.91,696.69,700.33,694.47,696.24,699.36,703.91,707.67,69.48,90.28,34.9,69.13,104.41,109.09,133.85,780.58,802.04,696.24,820.28,825.22,834.07,834.38,286.35,307.61,261.62,284.69,312.73,333.22,345.78,628.89,629.05,628.75,628.93,628.99,629.17,629.42,1743.0007,-18.798262,1743.0007,7
-116.25,41.25,150,668.41,669.54,667.73,668.41,669.08,669.7,672.76,699.99,702.38,698.47,699.69,701.81,704.91,707.03,86.34,100.23,68.48,86,104.55,107.94,134.16,785.61,822.51,699.69,821.76,835.38,874.97,880.73,263.38,278.68,233.29,265.75,291.11,293.78,309.46,663.97,664.1,663.63,664.1,664.18,664.23,664.35,1801.7975,-17.727835,1801.7975,7
-116.25,41.75,150,694.45,695.94,693.26,694.07,696.03,697.47,698.86,707.14,707.5,706.81,707.26,707.34,707.48,708.62,93.21,113.66,68.26,103.83,107.55,140.56,148.09,791.6,822.3,707.48,826.97,840.36,861.07,875.62,220.45,245.95,184.35,222.76,254.23,279.54,288.89,682.92,683.05,682.78,682.96,683.02,683.06,683.43,1617.3282,-17.105522,1617.3282,7
-116.25,42.25,145,713.83,716.91,711.92,714.28,715.29,717.47,725.6,710,710.77,709.35,709.54,711.1,711.33,712.52,101.49,118.27,67.59,103.97,132.91,140.48,146.41,801.42,824.47,719.49,835.83,848.93,850.57,867.54,184.06,213.51,140.45,186.56,225.16,257.11,258.26,698.46,698.58,698.32,698.39,698.67,698.72,698.79,1797.821,-16.355383,1797.821,7
-116.25,42.75,134.45,731.84,733.39,731.47,731.68,732.37,734.77,736.67,712.78,713.08,712.01,713.01,713.32,713.46,713.6,99.68,124.85,67.37,85.83,145.85,152.13,173.05,809.11,830.25,735.49,843.59,848.23,860.99,862.95,158.97,191.83,107.92,161.76,207.23,234.38,247.86,717.8,717.9,717.73,717.84,717.84,717.85,718.25,1106.5055,-16.56941,1106.5055,7
-116.25,43.25,90,734.09,735.26,733.25,733.7,735.31,736.84,737.21,713.15,713.86,711.8,713,714.66,714.77,715.09,100.98,137.67,34.37,103.39,165.19,183.96,201.41,819.12,839.56,755.24,840.22,861.9,864.02,876.4,152.04,185.86,98.75,153.98,203.4,223.47,249.7,740.67,740.8,740.57,740.69,740.74,740.99,741,802.95984,-16.725155,802.95984,7
-116.25,43.75,132,731.55,732.55,730.44,731.59,732.62,734.01,734.11,707.89,709.29,705.41,708.52,709.74,710.89,711.9,123.09,158.21,34.32,151.74,183.22,198.71,223.08,827.79,849.52,778.45,840.5,864.42,881.21,883.01,166.18,197.63,118.48,165.64,214.43,226.1,263.52,766.86,766.95,766.65,766.88,767.06,767.08,767.08,890.17126,-16.379072,890.17126,5
-116.25,44.25,125,725.44,726.64,725.13,725.4,725.78,726.81,730.06,699.13,700.85,697.25,697.95,702.2,703.43,703.44,162.76,188.85,85.77,198.69,203.81,220.32,235.66,839.9,860.3,804.83,844.42,870.46,888.73,893.04,196.01,223.5,156.54,193.24,238.26,241.84,287.61,795.98,796.11,795.76,796.08,796.11,796.19,796.42,1017.8936,-15.599645,1017.8936,7
-116.25,44.75,103,722.16,723.02,720.87,721.83,723.79,724.19,724.42,690.11,691.25,689.45,690.43,690.46,692.47,693.46,195.63,220.59,140.42,219.39,227.08,257.37,258.68,855.32,872.69,834.06,851.94,879.96,897.86,899.62,234.13,258.71,202.86,231.14,268.39,271.54,319.64,827.8,827.89,827.56,827.87,827.97,828,828.04,1580.1926,-14.677008,1580.1926,8
-116.25,45.75,47,721.81,723.53,719.98,721.06,724.4,724.57,727.65,674.67,678.4,672.03,674.44,677.55,680.07,687.89,208.7,226.74,195.53,202.84,227.74,250.97,256.62,895.4,905.26,877.36,899.98,908.86,917.51,922.61,323.56,343.52,304.95,322.71,343.01,355.26,391.68,898.2,898.3,898.11,898.22,898.28,898.34,898.55,1074.8988,-15.997586,1074.8988,18
-116.25,46.25,65,724.11,726.92,722.34,724.47,725.54,730.74,731.53,671.12,674.71,668.52,671.15,673.7,678.53,681.63,167.77,211.92,140.29,150.23,212.78,267.3,289,918.35,925.72,894.97,927.95,932.14,936.13,937.41,372.51,384.54,358.03,372.52,386.96,402.14,403.04,936.07,936.13,935.88,936.16,936.16,936.21,936.24,550.31915,-16.858637,550.31915,14
-116.25,47.25,79,732.81,734.77,732.5,732.57,733.35,737.52,737.89,673.54,676.03,672.06,673.28,675.26,676.99,682.57,87.96,141.36,33.57,62.95,167.36,217.88,225.04,949.11,954.17,939.04,951.84,956.45,960.19,963.34,403.97,421.83,376.39,415.83,419.68,447.15,450.1,1015.6,1015.76,1015.48,1015.49,1015.84,1015.9,1016.11,985.6211,-16.41511,985.6211,8
-116.25,47.75,93,738.31,739.3,737.13,738.85,738.96,739.26,742.31,678.42,680.57,677.49,678.41,679.35,682.22,685.39,73.66,131.56,33.52,62.71,124.75,186.66,250.19,947.07,950.31,941.66,947.67,951.89,954.77,955.59,406.29,424.23,364.48,427.19,427.22,432.91,469.37,1057.36,1057.48,1057.27,1057.41,1057.41,1057.47,1057.86,638.4778,-16.568165,638.4778,8
-116.25,49.75,118,772.57,776.3,770.83,772.94,773.95,780.75,783.01,722.48,724.15,721.25,721.53,724.67,725.65,727.68,160.2,174.88,150.06,164.43,166.11,180.77,213.03,938.1,946.26,933.26,936.3,944.75,956.56,960.43,395.97,431.33,371,399.11,417.81,484.31,484.42,1234.56,1234.77,1234.47,1234.48,1234.71,1234.93,1235.24,1889.2906,-14.321348,1889.2906,18
-116.25,53.25,59,904.81,908.15,900.27,905.93,908.23,910.52,915.81,872.04,874.11,870.99,871.78,873.35,876.8,877.62,306.13,331.23,247.35,328.51,342.54,359.31,378.44,1005.86,1014.65,994.82,1005.25,1017.5,1025.39,1030.28,451.34,504.76,293.73,500.7,559.58,575.69,594.11,1571.55,1572.28,1571.18,1571.46,1572.02,1572.91,1573.82,961.3036,-16.88541,961.3036,26
-116.25,53.75,59,925.67,928.14,921.32,926.82,928.88,930.47,933.21,901.57,903.18,900.7,901,903.02,903.75,907.44,355.28,379.39,292.64,380.59,392.62,407.16,423.95,1015.18,1026.38,1001.58,1018.89,1025.06,1040.36,1046.01,471.03,528.92,321.95,504.84,586.3,603.36,628.15,1621.57,1622.35,1621.14,1621.48,1622.1,1623.03,1624.01,1192.9835,-16.894537,1192.9835,26
-116.25,54.25,59,948.77,950.81,945.15,948.28,952.87,953.24,954.51,932.12,933.44,931.13,932.45,932.77,934.33,936.5,406.18,429.39,341,433.54,444.02,456.77,471.63,1027.39,1040.44,1011.34,1035.3,1035.53,1058.02,1061.98,496.16,557.28,356.66,514.96,616.87,634.7,663.19,1671.94,1672.77,1671.46,1671.85,1672.52,1673.5,1674.53,886.3697,-17.119312,886.3697,26
-116.25,54.75,59,973.1,975.92,971.56,972.44,975.29,978.62,981.68,963.55,964.86,963.49,963.51,963.66,966.67,966.96,458.22,480.63,391.28,487.08,496.31,507.63,520.87,1042.4,1056.25,1024.01,1048.82,1054.38,1075.79,1078.24,525.88,589.54,396.16,530.73,650.75,669.18,700.89,1722.62,1723.5,1722.08,1722.53,1723.25,1724.27,1725.36,859.0239,-17.650433,859.0239,26
-116.25,55.25,60.5,999.91,1002.28,999.09,1000.29,1000.35,1005.29,1006.41,995.99,996.95,995.22,996.1,996.65,997.92,998.87,511.04,532.76,442.83,541.03,549.26,559.38,571.28,1060.09,1074.67,1039.47,1064.83,1075.97,1092.23,1100.87,559.43,625.09,439.15,551.67,687.46,706.36,740.83,1773.59,1774.51,1773.01,1773.49,1774.27,1775.33,1776.47,586.25006,-18.69697,586.25006,26
-116.25,56.25,48.5,1058.66,1061.57,1057.24,1059.1,1059.65,1064.27,1067.57,1059.93,1060.41,1059.43,1059.85,1060.5,1061.07,1061.22,618.18,638.77,548.31,649.77,656.47,664.75,674.55,1102.96,1118.85,1078.29,1104.5,1126.1,1132.54,1152.8,635.55,699.15,532.18,606.77,767.69,787.22,801.87,1876.29,1877.3,1875.62,1876.2,1877.06,1878.19,1879.43,586.8793,-19.376707,586.8793,26
-116.25,56.75,55,1090.32,1091.6,1088.83,1090.05,1092.09,1093.39,1093.63,1091.7,1092.32,1091.4,1091.45,1092.26,1092.28,1094.23,672.26,692.38,601.82,704.42,710.53,718.09,727.06,1127.87,1144.31,1101.37,1127.9,1154.33,1156.14,1181.8,676.12,733.83,581.09,639.8,807.46,810.54,830.28,1927.99,1929.04,1927.28,1927.89,1928.8,1929.96,1931.25,690.74536,-19.592403,690.74536,26
-116.25,57.25,47,1121.53,1122.69,1120.48,1121.82,1122.28,1122.35,1126.51,1121.68,1121.9,1121.36,1121.8,1121.87,1122.15,1122.33,726.57,746.29,655.67,759.22,764.81,771.75,779.99,1154.02,1171.84,1126.7,1153.48,1181.87,1184.49,1212.64,707.89,767.6,631.11,675.78,816.79,854.86,859.45,1979.89,1980.97,1979.14,1979.79,1980.74,1981.93,1983.26,474.52026,-20.165602,474.52026,26
-116.25,57.75,46.5,1149.09,1149.54,1148.36,1149.33,1149.59,1149.83,1150.6,1146.28,1146.55,1146.19,1146.27,1146.37,1146.48,1147.43,781.06,798.02,709.8,814.12,819.27,821.26,825.66,1181.61,1201.28,1154.13,1181.1,1209.59,1216.42,1245.18,741.99,785.33,681.98,714.27,829.72,848.65,852,2031.98,2033.1,2031.19,2031.88,2032.86,2034.09,2035.46,391.8736,-20.626379,391.8736,26
-116.25,58.25,52.5,1161.8,1164.11,1158.22,1162.95,1164.23,1164.85,1170.28,1163.63,1163.92,1163.4,1163.45,1164.03,1164.35,1164.35,775.95,797.49,764.13,769.76,793.95,823.69,835.91,1211.1,1232.52,1183.52,1210.63,1239.16,1249.98,1279.29,773.77,803.1,733.54,754.89,832.87,846.1,848.11,2084.25,2085.4,2083.43,2084.15,2085.16,2086.42,2087.83,307.82394,-20.82467,307.82394,26
-116.25,58.75,63,1173.98,1176.33,1170.62,1173.57,1177.76,1178.91,1180.79,1176.61,1176.91,1176.53,1176.64,1176.66,1176.94,1177.79,744.1,762.45,718.86,744.34,769.09,781.98,797.99,1242.36,1265.4,1214.72,1241.92,1270.45,1285.06,1314.85,801.17,822.07,785.65,797.32,820.53,847.84,858.99,2136.67,2137.86,2135.82,2136.58,2137.62,2138.91,2140.35,654.4736,-19.711487,654.4736,26
-116.25,59.25,70.5,1186.23,1187.05,1185.43,1185.47,1187.78,1188.01,1188.56,1191.47,1191.76,1191.15,1191.48,1191.78,1192.11,1192.28,692.99,710.5,668.71,695.63,714.65,728.29,745.21,1275.27,1299.81,1247.6,1274.85,1303.35,1321.53,1351.74,830.43,841.35,811.81,838.21,841.27,851.18,864.29,2189.25,2190.46,2188.37,2189.15,2190.23,2191.54,2193.02,398.3611,-20.252083,398.3611,26
-116.25,59.75,75,1192.39,1193.99,1189.75,1193.06,1194.35,1195.05,1197.75,1199.91,1200.04,1199.81,1199.87,1200.05,1200.11,1200.35,642.63,659.14,619.48,648.02,660.39,674.92,692.87,1309.68,1335.64,1282.03,1309.29,1337.72,1359.28,1389.86,846,859.55,806.81,858.1,873.08,873.23,886.52,2241.97,2243.21,2241.06,2241.87,2242.98,2244.31,2245.82,299.2629,-21.337389,299.2629,26
-116.25,60.25,110,1194.45,1198.11,1193.51,1194.33,1195.52,1199.62,1207.55,1204.96,1205.1,1204.62,1205.11,1205.14,1205.19,1205.43,593.2,608.52,571.42,601.79,606.38,621.93,641.08,1345.5,1372.76,1317.89,1345.13,1373.47,1398.2,1429.11,850.73,868.6,805.61,868.51,878.06,885.25,905.56,2294.82,2296.09,2293.88,2294.72,2295.86,2297.21,2298.76,284.49554,-22.276686,284.49554,26
-116.25,60.75,97,1198.4,1204.03,1196.15,1199.25,1199.8,1208.68,1216.28,1212.08,1212.22,1211.89,1212.17,1212.17,1212.18,1212.67,544.93,558.84,524.85,552.68,557.26,569.44,589.97,1382.6,1411.08,1355.06,1382.26,1410.49,1438.2,1469.39,858.95,877.88,808.22,882.28,886.34,900.69,911.89,2347.79,2349.08,2346.82,2347.69,2348.86,2350.23,2351.81,158.33899,-23.279041,158.33899,26
-116.25,61.25,96,1204.87,1210.48,1200.52,1205.5,1208.59,1217.62,1220.18,1221.41,1221.62,1221.21,1221.4,1221.61,1221.67,1222.21,498.16,510.36,480.19,499.4,514.88,517.59,539.75,1420.9,1450.45,1393.45,1420.58,1448.67,1479.19,1510.39,870.61,890.51,814.6,897.97,899.27,919.21,921.52,2400.87,2402.19,2399.88,2400.78,2401.97,2403.36,2404.97,208.85622,-23.359137,208.85622,26
